Industry sector,Industry higher sub-category,Industry middle sub-category,Industry lower sub-category,Value
Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities & programming and broadcasting activities",Programming and broadcasting activities,,0.25136746
Information and communication,Telecommunications,,,1.774183385
Information and communication,It and other information service,,,2.723701459
Information and communication,It and other information service,"Computer programming, consultancy and related activities",,2.417559437
Information and communication,It and other information service,Information service activities,,0.306003527
Financial and insurance,,,,7.879365778
Financial and insurance,"Financial service activities, except insurance and pension funding",,,4.931234034
Financial and insurance,"Financial service activities, except insurance and pension funding","Insurance, reinsurance and pension funding, except compulsory social security",,1.818224626
Financial and insurance,"Financial service activities, except insurance and pension funding","Insurance and reinsurance, except compulsory social security",,1.67439812
Financial and insurance,Pension funding,,,0.144380483
Financial and insurance,Activities auxiliary to financial services and insurance activities,,,1.13011486
Real estate,,,,11.30703462
Real estate,Real estate activities,"Buying and selling, renting and operating of own or leased real estate, excluding imputed rental",,2.750915622
Real estate,Real estate activities,Imputed rental,,8.031848188
Real estate,Real estate activities,Real estate activities on a fee or contract basis,,0.521431673
Professional scientific and technical activities,,,,6.688659588
Professional scientific and technical activities,Legal accounting management architecture engineering tech testing,,,4.938712735
Professional scientific and technical activities,Legal and accounting activities & activites of head offices; management consultancy activities,,,3.422336803
Professional scientific and technical activities,Legal and accounting activities & activites of head offices; management consultancy activities,Legal and accounting activities,,2.391383982
Professional scientific and technical activities,Legal and accounting activities & activites of head offices; management consultancy activities,Legal and accounting activities,Legal activities,1.423584638
Professional scientific and technical activities,Legal and accounting activities & activites of head offices; management consultancy activities,Legal and accounting activities,"Accounting, bookkeeping and auditing activities; tax consultancy",0.972923639
Professional scientific and technical activities,Legal and accounting activities & activites of head offices; management consultancy activities,Activities of head offices; management consultancy activities,,1.033030238
Professional scientific and technical activities,Legal and accounting activities & activites of head offices; management consultancy activities,Architectural and engineering activities; technical testing and analysis,,1.51616819
Professional scientific and technical activities,Scientific research and development,,,0.65369389
Professional scientific and technical activities,Other professional scientific and technical activities,,,1.11211058
Professional scientific and technical activities,Other professional scientific and technical activities,Advertising and market research,,0.516030388
Professional scientific and technical activities," other professional, scientific and technical activities & veterinary activities",,,0.59635718
Professional scientific and technical activities," other professional, scientific and technical activities & veterinary activities","Other professional, scientific and technical activities",,0.452253686
